anon_record_id,anon_instance_id,routing_group,training_phase,source_subset,record_occurrence
REC-81F2548DAD9BA7B5,TRN-2E2E767E31257E98,U,pooled_joint_rl,rest_3954,1
REC-81F34FFE046F2558,TRN-A604F26C84DB125F,U,pooled_joint_rl,rest_3954,1
REC-81F73B157F732ADB,TRN-30F4BF0CA4393B73,U,pooled_joint_rl,rest_3954,1
REC-8208A4B089CFF092,TRN-ABDD2463118EA5F1,U,pooled_joint_rl,rest_3954,1
REC-822CB9141570C631,TRN-C9FA174B8698D92E,U,pooled_joint_rl,rest_3954,1
REC-822E52FC94E0DA8D,TRN-A1712C2514577E60,U,pooled_joint_rl,rest_3954,1
REC-8281074DCA4F14A6,TRN-1A59E942B95669C1,U,pooled_joint_rl,rest_3954,1
REC-829394E3D4E8A0E1,TRN-354250BDD80821E5,U,pooled_joint_rl,rest_3954,1
REC-829D4DEBA5DF6E5D,TRN-068F0A838B392F17,U,pooled_joint_rl,rest_3954,1
REC-82A45EBE22C4556E,TRN-F424599BF6667E7A,U,pooled_joint_rl,rest_3954,1
REC-82AE7577192DCD19,TRN-41651697CC61AB7B,U,pooled_joint_rl,rest_3954,1
REC-82D177ECDF620CAE,TRN-5560451E3BB4DCFF,U,pooled_joint_rl,rest_3954,1
REC-82D1F55DE0AB2854,TRN-AD9AE5DBE30EE922,U,pooled_joint_rl,rest_3954,1
REC-82DF275075AECC6C,TRN-8DDD1D5026D05AF0,U,pooled_joint_rl,rest_3954,1
REC-82E733E346BFD7D9,TRN-7AA8AAE004541C38,U,pooled_joint_rl,rest_3954,1
REC-82F2E56856FD88F3,TRN-8A997DDCFCCCF2DE,U,pooled_joint_rl,rest_3954,1
REC-82F756DD9BA7A1A4,TRN-1F30213652CFFEA9,U,pooled_joint_rl,rest_3954,1
REC-83044D3C71F246A4,TRN-999198992A43883D,U,pooled_joint_rl,rest_3954,1
REC-8305BB844F86C0A4,TRN-52E9961146193706,U,pooled_joint_rl,rest_3954,1
REC-831577DC4E693E46,TRN-F349AF4D7A4F93C9,U,pooled_joint_rl,rest_3954,1
REC-832ACCD3A1AF3077,TRN-DF4BA9B9C38747B5,U,pooled_joint_rl,rest_3954,1
REC-83375B155F1106ED,TRN-49B0CDD2F7D7FD1C,U,pooled_joint_rl,rest_3954,1
REC-8348051F830E0E4C,TRN-6C5BDB0500825757,U,pooled_joint_rl,rest_3954,1
REC-8357FEC2AB02B0CD,TRN-21707FEF50CD9D42,U,pooled_joint_rl,rest_3954,1
REC-8359FA8C8FAEA3B9,TRN-FC9AF328CD08D2EB,U,pooled_joint_rl,rest_3954,1
REC-839AD1C67FEDD564,TRN-3AFD2A2D98D47E5D,U,pooled_joint_rl,rest_3954,1
REC-83B07C3E99667F87,TRN-B53A7A0E173EDBF7,U,pooled_joint_rl,rest_3954,1
REC-83E9801080EB2FD7,TRN-4C58EC16E7AB18A9,U,pooled_joint_rl,rest_3954,1
REC-83FA812DBABC198D,TRN-26644C333BE1BC0F,U,pooled_joint_rl,rest_3954,1
REC-8407E62A7D508670,TRN-201419D4C5BD12BC,U,pooled_joint_rl,rest_3954,1
REC-840CC5177F61ECFE,TRN-7CC326875FCD31B4,U,pooled_joint_rl,rest_3954,1
REC-842BC7084498C7AD,TRN-B8690FC8A14F46E7,U,pooled_joint_rl,rest_3954,1
REC-843662B93A7ABDD7,TRN-7FF55551B8E038C2,U,pooled_joint_rl,rest_3954,1
REC-8437AE689792094F,TRN-D078A4B2FC7E3430,U,pooled_joint_rl,rest_3954,1
REC-8459DFBA440ED458,TRN-F629C8A934EF79DC,U,pooled_joint_rl,rest_3954,1
REC-846AA6064587AB5B,TRN-68C5385F5A7B1954,U,pooled_joint_rl,rest_3954,1
REC-8482FAADE803B9AF,TRN-7BD62A58F00F5E76,U,pooled_joint_rl,rest_3954,1
REC-8486F1DCB2893CF1,TRN-6671889E4DAC4417,U,pooled_joint_rl,rest_3954,1
REC-849DCB8DEDD111CC,TRN-8A9C9A587C7F9A24,U,pooled_joint_rl,rest_3954,1
REC-84AF7F3AF5BF60B8,TRN-A759A8CDB86636A1,U,pooled_joint_rl,rest_3954,1
REC-84B2DD109C2F007C,TRN-21BAED661A711D29,U,pooled_joint_rl,rest_3954,1
REC-84B948A1EE625730,TRN-40807BEECF571D3A,U,pooled_joint_rl,rest_3954,1
REC-84CE61FE2FF395F7,TRN-76C592E9E582E349,U,pooled_joint_rl,rest_3954,1
REC-84D6BC9703573F8D,TRN-3DEB60569AFC3FF6,U,pooled_joint_rl,rest_3954,1
REC-84E26D5224E10F00,TRN-10B97665B2744F7A,U,pooled_joint_rl,rest_3954,1
REC-85085CABD5819758,TRN-98168BFDDBDE5011,U,pooled_joint_rl,rest_3954,1
REC-850EB893BC2E39AB,TRN-89AEF981F5BC3F00,U,pooled_joint_rl,rest_3954,1
REC-851CEA67B6936787,TRN-5B5988912911E087,U,pooled_joint_rl,rest_3954,1
REC-851E6E2FA948A85F,TRN-B07BA084482098AD,U,pooled_joint_rl,rest_3954,1
REC-8550690CA176FDFC,TRN-12FDA60DCAB12B8C,U,pooled_joint_rl,rest_3954,1
REC-855321A50A92616E,TRN-E70700FD66080C6D,U,pooled_joint_rl,rest_3954,1
REC-8570FC95AF934B7C,TRN-38C8425A795AFCD3,U,pooled_joint_rl,rest_3954,1
REC-857F84FF3565AD57,TRN-BC29A6326DE58743,U,pooled_joint_rl,rest_3954,1
REC-857FF3C8F2A0274F,TRN-53E9D9A2F3B0760C,U,pooled_joint_rl,rest_3954,1
REC-85931D6B348E0137,TRN-1CD0C87E2BBFCC41,U,pooled_joint_rl,rest_3954,1
REC-859453C5659D8621,TRN-1FCB411DA5A551D5,U,pooled_joint_rl,rest_3954,1
REC-8597108313B81860,TRN-D9A92452132030CE,U,pooled_joint_rl,rest_3954,1
REC-85972235B85B3C7A,TRN-026D500116AC67AD,U,pooled_joint_rl,rest_3954,1
REC-85A2083A8998B6F9,TRN-4EC77736862B928E,U,pooled_joint_rl,rest_3954,1
REC-85A45F6889CBFDF7,TRN-DAAA1C4DAC5F382D,U,pooled_joint_rl,rest_3954,1
REC-85AA7F872E753485,TRN-E60A76EC36E1F49C,U,pooled_joint_rl,rest_3954,1
REC-85B2095DDFBA9143,TRN-27086D69C14969C6,U,pooled_joint_rl,rest_3954,1
REC-85B763E0E4470DA3,TRN-F2250C7EEF6B7B4B,U,pooled_joint_rl,rest_3954,1
REC-85BEBA3FA4B4D0DB,TRN-97862408B4A75747,U,pooled_joint_rl,rest_3954,1
REC-85BF66B127B2DF4D,TRN-3A772463AEBD9C3E,U,pooled_joint_rl,rest_3954,1
REC-85CB6FF8EA3BA95B,TRN-CD78927F80632D65,U,pooled_joint_rl,rest_3954,1
REC-85F38BCE5E6C8484,TRN-87CB822E2FAD3C07,U,pooled_joint_rl,rest_3954,1
REC-8605460D24B920E5,TRN-E8F5728CC975173B,U,pooled_joint_rl,rest_3954,1
REC-8618DF104D371BFB,TRN-07CF7159F0177DBC,U,pooled_joint_rl,rest_3954,1
REC-8635A68C129AF9CC,TRN-D112C8D4CBEECC44,U,pooled_joint_rl,rest_3954,1
REC-8635B9CFB83D4601,TRN-6B93A589F17A2C6D,U,pooled_joint_rl,rest_3954,1
REC-8635D68B2C5DCBB9,TRN-1B1A7F67E0FF85D8,U,pooled_joint_rl,rest_3954,1
REC-864221957F919DC4,TRN-99B9193F6F4FDF73,U,pooled_joint_rl,rest_3954,1
REC-864D8E8F56F696BA,TRN-BCF07D606346154E,U,pooled_joint_rl,rest_3954,1
REC-867B0DEAC9391AB1,TRN-030B5DCCD043E9F3,U,pooled_joint_rl,rest_3954,1
REC-868644B6C8B9CC81,TRN-79948D8B04D72C57,U,pooled_joint_rl,rest_3954,1
REC-86964CFECCC47F17,TRN-35A3C3C782A4EAE4,U,pooled_joint_rl,rest_3954,1
REC-86995645ACF4F0C7,TRN-75FDCBDF8E26E67D,U,pooled_joint_rl,rest_3954,1
REC-86A9AD972AC6ECB9,TRN-530B1AD4D7F55285,U,pooled_joint_rl,rest_3954,1
REC-86C9040FF6DCCBDE,TRN-36D25675E6E113F5,U,pooled_joint_rl,rest_3954,1
REC-86E173195ED1862E,TRN-24B0FF24652CB745,U,pooled_joint_rl,rest_3954,1
REC-86E4E0820B31498D,TRN-C98D8B4240A50C0B,U,pooled_joint_rl,rest_3954,1
REC-86E90A2E64CDA777,TRN-2DCC3A668EAECD98,U,pooled_joint_rl,rest_3954,1
REC-86FB086DDB6C9EBF,TRN-660D233290310116,U,pooled_joint_rl,rest_3954,1
REC-872361C802F869C8,TRN-8319B4E47F0237C1,U,pooled_joint_rl,rest_3954,1
REC-8727B8BECF4D8EDA,TRN-168018D91962D56F,U,pooled_joint_rl,rest_3954,1
REC-872C47940E210988,TRN-183B3DBF05FD5464,U,pooled_joint_rl,rest_3954,1
REC-874871F7E0561557,TRN-899B5849E39C3A1E,U,pooled_joint_rl,rest_3954,1
REC-87511067AA35AFA1,TRN-7A915869D9513129,U,pooled_joint_rl,rest_3954,1
REC-875482284A55D653,TRN-5CCE0B17765C55F7,U,pooled_joint_rl,rest_3954,1
REC-875E815854D6D5EC,TRN-F117580FE7D6AF2C,U,pooled_joint_rl,rest_3954,1
REC-876ECA00B821B71F,TRN-B44B18BD11C87A7D,U,pooled_joint_rl,rest_3954,1
REC-8796EA7005F41B8E,TRN-C417DA143A8D03D9,U,pooled_joint_rl,rest_3954,1
REC-87A11B0FF30738E9,TRN-763E8D1271C08FE4,U,pooled_joint_rl,rest_3954,1
REC-87AAEC081E1EE37E,TRN-4A9A49FE281112C7,U,pooled_joint_rl,rest_3954,1
REC-87AEF7039F3CBD41,TRN-E57EC0A508E3ED3A,U,pooled_joint_rl,rest_3954,1
REC-87BF924A3A458CBB,TRN-619E0B25EA224F79,U,pooled_joint_rl,rest_3954,1
REC-87C630F26BFEB89A,TRN-025AB13305610894,U,pooled_joint_rl,rest_3954,1
REC-87F2C2B8CDB74386,TRN-39DC3D1863397FAE,U,pooled_joint_rl,rest_3954,1
REC-87F6D20C958851A9,TRN-05E7287CD3F7EB0D,U,pooled_joint_rl,rest_3954,1
REC-87FA3FCACF67036A,TRN-746C0F83E6A74C48,U,pooled_joint_rl,rest_3954,1
REC-88245C1D76F6C415,TRN-24637FB521F2F41A,U,pooled_joint_rl,rest_3954,1
REC-883D9C764392B068,TRN-167EAEEC6795876E,U,pooled_joint_rl,rest_3954,1
REC-8857E29CDB0B8772,TRN-D4CE64EE41C18FA3,U,pooled_joint_rl,rest_3954,1
REC-88639A9121346A1A,TRN-65110ED2864976CE,U,pooled_joint_rl,rest_3954,1
REC-88721FAD0828B12E,TRN-B24988C88FC9702F,U,pooled_joint_rl,rest_3954,1
REC-887D54D729A2EE54,TRN-CEAA7DD74962AA49,U,pooled_joint_rl,rest_3954,1
REC-88821EDF5867A361,TRN-E7AFA931C1F31111,U,pooled_joint_rl,rest_3954,1
REC-888230598D3A34B4,TRN-7E7FEE6E8B48BFA2,U,pooled_joint_rl,rest_3954,1
REC-88927694CC3D2767,TRN-8A1A5DC42A1853A5,U,pooled_joint_rl,rest_3954,1
REC-88F253301E4F7E21,TRN-3BD21FC84DE38576,U,pooled_joint_rl,rest_3954,1
REC-890A7ABEC20669F1,TRN-6116E58E4D00752A,U,pooled_joint_rl,rest_3954,1
REC-890DB4A453EAEDE1,TRN-D0A9B05BAE2261F3,U,pooled_joint_rl,rest_3954,1
REC-8916853E15AD0E3B,TRN-326A74E672F5472B,U,pooled_joint_rl,rest_3954,1
REC-8939E24F6DC1E096,TRN-C4DED6D4EC24B07D,U,pooled_joint_rl,rest_3954,1
REC-893AE224CBE643E7,TRN-E3797CFD18A7C44E,U,pooled_joint_rl,rest_3954,1
REC-893CD2AE34D2508A,TRN-709170F18DFCB16D,U,pooled_joint_rl,rest_3954,1
REC-893EB320BC2606A7,TRN-895B4C4580F53792,U,pooled_joint_rl,rest_3954,1
REC-8947EC2BABF97BF4,TRN-4B3AE67C7EAA3E4D,U,pooled_joint_rl,rest_3954,1
REC-894E7687B181EFCD,TRN-A2637571CB019375,U,pooled_joint_rl,rest_3954,1
REC-898422128EB98DCE,TRN-4FAF2E503A00DDF7,U,pooled_joint_rl,rest_3954,1
REC-899B673F5847A94B,TRN-5F466DB33F60F5E2,U,pooled_joint_rl,rest_3954,1
REC-899ED8AE952989D4,TRN-07DDCE296B55F3BF,U,pooled_joint_rl,rest_3954,1
REC-89AE4840B352FEC1,TRN-267FB3C8E13149AB,U,pooled_joint_rl,rest_3954,1
REC-89B872912F8291DE,TRN-35938A1FE8FCE61C,U,pooled_joint_rl,rest_3954,1
REC-89D2D3BE5818FE2A,TRN-624F3B38F8A30118,U,pooled_joint_rl,rest_3954,1
REC-89E57E362AD7F57A,TRN-407B5B4EAF975886,U,pooled_joint_rl,rest_3954,1
REC-8A047A70F64FEE16,TRN-11255B943E5D891B,U,pooled_joint_rl,rest_3954,1
REC-8A0D5A6839C621FA,TRN-5B3889CFC3D70B38,U,pooled_joint_rl,rest_3954,1
REC-8A14126EDE63D3AC,TRN-206C0FAF18BB91E1,U,pooled_joint_rl,rest_3954,1
REC-8A17794D7DF00D5B,TRN-58B59A930E93421B,U,pooled_joint_rl,rest_3954,1
REC-8A2F4FD1BD65CF5A,TRN-4A90978AF026ACEC,U,pooled_joint_rl,rest_3954,1
REC-8A54689EF3842F93,TRN-D724621AE09A1E87,U,pooled_joint_rl,rest_3954,1
REC-8A627CD0F93E872C,TRN-0602B1A6C3423F60,U,pooled_joint_rl,rest_3954,1
REC-8A70F66B570332CD,TRN-A975D3104EA8913F,U,pooled_joint_rl,rest_3954,1
REC-8A8ECC91FE85B8D5,TRN-7B7D13B649C78F7F,U,pooled_joint_rl,rest_3954,1
REC-8A93ACC965F56ADF,TRN-2E67BF3DAA454446,U,pooled_joint_rl,rest_3954,1
REC-8AA17C8BA3D848AA,TRN-339715FE30A4D7C0,U,pooled_joint_rl,rest_3954,1
REC-8ACC849A0F6C1475,TRN-2B5A7683E6D8DA6B,U,pooled_joint_rl,rest_3954,1
REC-8AD776DA0E17D240,TRN-A2158BDE1ACD5E9D,U,pooled_joint_rl,rest_3954,1
REC-8AD810A7D6364E03,TRN-0B11F53CB8FF6010,U,pooled_joint_rl,rest_3954,1
REC-8ADE649CE400BF90,TRN-FA7EC6586F3677AD,U,pooled_joint_rl,rest_3954,1
REC-8AE0CEBF3E01C29D,TRN-4A4FE58FEDD87C7D,U,pooled_joint_rl,rest_3954,1
REC-8AE2CF9130EDBFF7,TRN-71996E325C3C8B4A,U,pooled_joint_rl,rest_3954,1
REC-8AF620B2E66759C0,TRN-C9219C94A52EF799,U,pooled_joint_rl,rest_3954,1
REC-8AFAA9047E734471,TRN-BCD74748A12C7EC4,U,pooled_joint_rl,rest_3954,1
REC-8B06082A4B28C099,TRN-C1D1FBEC5F9D5BA7,U,pooled_joint_rl,rest_3954,1
REC-8B081EB3405611D9,TRN-5079D49D16D2DE89,U,pooled_joint_rl,rest_3954,1
REC-8B22919697565E56,TRN-F25F7117AB4FE2BF,U,pooled_joint_rl,rest_3954,1
REC-8B29BF9FB87C2378,TRN-2413B0B823DFACE8,U,pooled_joint_rl,rest_3954,1
REC-8B482F9FA82C2F1B,TRN-BCB2E7D346028234,U,pooled_joint_rl,rest_3954,1
REC-8B86178231D3536A,TRN-019652D421B100C4,U,pooled_joint_rl,rest_3954,1
REC-8B9DDA84D719D057,TRN-F6D4CCBA9E587529,U,pooled_joint_rl,rest_3954,1
REC-8BC89F567167B3D9,TRN-14BD9F560F041BF6,U,pooled_joint_rl,rest_3954,1
REC-8BE6D2C95D45D738,TRN-CF3A3948CD39863C,U,pooled_joint_rl,rest_3954,1
REC-8BF0243C185B1C17,TRN-4BE62E40C7DDB20C,U,pooled_joint_rl,rest_3954,1
REC-8C01B436ACCBD558,TRN-BD214A3B4DB89395,U,pooled_joint_rl,rest_3954,1
REC-8C0E059D606CC808,TRN-F83BF355DA6D90B2,U,pooled_joint_rl,rest_3954,1
REC-8C17194DE58CADA3,TRN-67F45EA99AEA2864,U,pooled_joint_rl,rest_3954,1
REC-8C1B5B5A9668B8E7,TRN-813664E0C8888425,U,pooled_joint_rl,rest_3954,1
REC-8C1E8A3A5E9EDCAC,TRN-7DA89B9C69083662,U,pooled_joint_rl,rest_3954,1
REC-8C2F7D3A944FAB0A,TRN-33B3DA61CE9C3568,U,pooled_joint_rl,rest_3954,1
REC-8C2FAD985E22E3E4,TRN-019C7905985B9D71,U,pooled_joint_rl,rest_3954,1
REC-8C5FC06EC96A1479,TRN-924961EE383E6CED,U,pooled_joint_rl,rest_3954,1
REC-8C612AE62E6F5F67,TRN-30347A8A5FF2AEEF,U,pooled_joint_rl,rest_3954,1
REC-8C78446199615336,TRN-775EBC747BFFF6C6,U,pooled_joint_rl,rest_3954,1
REC-8C7A407BCE21E188,TRN-6A611CF89300334F,U,pooled_joint_rl,rest_3954,1
REC-8C8B8B8D8C9E8E17,TRN-0AAAE2E89412AF89,U,pooled_joint_rl,rest_3954,1
REC-8C9348EF3D9E51AE,TRN-E7879AC04366A3D8,U,pooled_joint_rl,rest_3954,1
REC-8C9ACCB8F037C5F6,TRN-5998A80F70353E0D,U,pooled_joint_rl,rest_3954,1
REC-8CBDDA498AA32213,TRN-C35823EC642E5E03,U,pooled_joint_rl,rest_3954,1
REC-8CCCE3FFCE469773,TRN-4DA539E822293085,U,pooled_joint_rl,rest_3954,1
REC-8CD8B714308A03F3,TRN-58BF954F635CB2CB,U,pooled_joint_rl,rest_3954,1
REC-8CF2136344FB45A5,TRN-FDB7015C11572486,U,pooled_joint_rl,rest_3954,1
REC-8D06128BDC35F3EE,TRN-0563FE1662C78917,U,pooled_joint_rl,rest_3954,1
REC-8D14CAFA279D2D76,TRN-D3D6DCD739A37D9C,U,pooled_joint_rl,rest_3954,1
REC-8D218FBF33E15E98,TRN-10E4ECB17F7E8531,U,pooled_joint_rl,rest_3954,1
REC-8D2878D30D767D85,TRN-DB5C1F58E5098C92,U,pooled_joint_rl,rest_3954,1
REC-8D3E8554E1131854,TRN-30CC3E0E68C19A9E,U,pooled_joint_rl,rest_3954,1
REC-8D45AB3C3EDC2F91,TRN-6F8C6E9D0C5ABA85,U,pooled_joint_rl,rest_3954,1
REC-8D5082283C21D5BE,TRN-A2D185C8A4861D12,U,pooled_joint_rl,rest_3954,1
REC-8D62DCF6C4A7EA7F,TRN-732DF8E9B24C1262,U,pooled_joint_rl,rest_3954,1
REC-8D870724F383C084,TRN-968FDED0CFD8EDBF,U,pooled_joint_rl,rest_3954,1
REC-8D8A7ACFF62F7031,TRN-C57C3856D7CC813C,U,pooled_joint_rl,rest_3954,1
REC-8D9D33F3C81617BB,TRN-5FE123B1B4EF15DE,U,pooled_joint_rl,rest_3954,1
REC-8DB67B5540027939,TRN-F928AF8F81FF864B,U,pooled_joint_rl,rest_3954,1
REC-8DC0BADB2451B0C1,TRN-0D9BFA4C905595CA,U,pooled_joint_rl,rest_3954,1
REC-8DDEED6D3601093B,TRN-BD4B3EF6F6AFFC41,U,pooled_joint_rl,rest_3954,1
REC-8DFF11B8DFF20AB3,TRN-EE6D7F526B4CB9BD,U,pooled_joint_rl,rest_3954,1
REC-8E011AC1327A91F7,TRN-A39458E728C183C8,U,pooled_joint_rl,rest_3954,1
REC-8E2027EB0B81D4F9,TRN-D8DC11DD50F12C16,U,pooled_joint_rl,rest_3954,1
REC-8E28FA652AEF797C,TRN-C5F09740BBCA8707,U,pooled_joint_rl,rest_3954,1
REC-8E29C4B8550E2732,TRN-A5BB4BFE67A33083,U,pooled_joint_rl,rest_3954,1
REC-8E2E62B46EFCABF5,TRN-83E5E658C0A1FD0E,U,pooled_joint_rl,rest_3954,1
REC-8E30D50059DDF31A,TRN-858CE0237FFE5387,U,pooled_joint_rl,rest_3954,1
REC-8E4866B0C35A0D01,TRN-28EB621B596E6D59,U,pooled_joint_rl,rest_3954,1
REC-8E5387DD598920A4,TRN-C85C21EBD54366CA,U,pooled_joint_rl,rest_3954,1
REC-8E644CB357E7D6A3,TRN-6A0AD2C9B6692A20,U,pooled_joint_rl,rest_3954,1
REC-8E6DA08252553F69,TRN-5F5EB9484E986AE3,U,pooled_joint_rl,rest_3954,1
REC-8E6E33BD8A68A279,TRN-07137974CC0EB431,U,pooled_joint_rl,rest_3954,1
REC-8EB2F9A8F94E0A56,TRN-AB3C77CF69FB7DE7,U,pooled_joint_rl,rest_3954,1
REC-8ECC0FAFC99787AE,TRN-42E7E56AAB978330,U,pooled_joint_rl,rest_3954,1
REC-8ED000EB70F0C2A4,TRN-EC3A3889DA7FC984,U,pooled_joint_rl,rest_3954,1
REC-8EF3692ECEF2C035,TRN-61A58BFC065A8576,U,pooled_joint_rl,rest_3954,1
REC-8EFF1707664D120F,TRN-5321BF57878F8E30,U,pooled_joint_rl,rest_3954,1
REC-8F15C5CE312EB858,TRN-311C0D67FBF11918,U,pooled_joint_rl,rest_3954,1
REC-8F23165DA41A5A47,TRN-18E80B1D3F6679F6,U,pooled_joint_rl,rest_3954,1
REC-8F5CCA6614197E7B,TRN-D05947F73541D62F,U,pooled_joint_rl,rest_3954,1
REC-8F7FA309BB7C69F2,TRN-D8182EEDDBB3D729,U,pooled_joint_rl,rest_3954,1
REC-8F841A802AB21E31,TRN-3423F237FD7E8084,U,pooled_joint_rl,rest_3954,1
REC-8F936C3134B90E91,TRN-B52073AE07A3BB84,U,pooled_joint_rl,rest_3954,1
REC-8F9A29727C7C1B40,TRN-7B8BA4ECBFD6F34F,U,pooled_joint_rl,rest_3954,1
REC-8F9B23AC2740C170,TRN-8E1C302E9B2977A9,U,pooled_joint_rl,rest_3954,1
REC-8FACAA0C6DDFCD7A,TRN-47104FE61E14B488,U,pooled_joint_rl,rest_3954,1
REC-8FC44DE28EBD9E92,TRN-403C87D0049C1771,U,pooled_joint_rl,rest_3954,1
REC-8FD50E6FBA690BB4,TRN-F580773184EC28FC,U,pooled_joint_rl,rest_3954,1
REC-8FD6D0158337D401,TRN-C38DE18171C9ABDF,U,pooled_joint_rl,rest_3954,1
REC-8FEC9FE43F8A6DFF,TRN-F4ED2547E685C038,U,pooled_joint_rl,rest_3954,1
REC-8FEE2595B74FC574,TRN-568D7E793F95FBF7,U,pooled_joint_rl,rest_3954,1
REC-8FEF87DCD4B8DFD9,TRN-ECFADA87453B6773,U,pooled_joint_rl,rest_3954,1
REC-8FFD64C105F830D2,TRN-61A8541FB764DF3B,U,pooled_joint_rl,rest_3954,1
REC-9037B4372A1A32D3,TRN-CAAB1B3917851F21,U,pooled_joint_rl,rest_3954,1
REC-90524633D4BA18C7,TRN-85A3FFC320F211A2,U,pooled_joint_rl,rest_3954,1
REC-905FE97F28718491,TRN-E624CAA0A7F36CF5,U,pooled_joint_rl,rest_3954,1
REC-9071EA43BB44C18A,TRN-194988A4BA8CA249,U,pooled_joint_rl,rest_3954,1
REC-90730567EC604A3C,TRN-6729254444CA8F98,U,pooled_joint_rl,rest_3954,1
REC-907815FE29207DA2,TRN-320988514D224F65,U,pooled_joint_rl,rest_3954,1
REC-9088242D89E3C2B3,TRN-BED70D39BBCB58E3,U,pooled_joint_rl,rest_3954,1
REC-908B65E4CD9D86DA,TRN-5CB0471BE020E1CD,U,pooled_joint_rl,rest_3954,1
REC-9098E7EF5C330969,TRN-EE26F82E3C15F1A3,U,pooled_joint_rl,rest_3954,1
REC-909AAE1EE80A45B4,TRN-CD1D433884AF5314,U,pooled_joint_rl,rest_3954,1
REC-90AF46BDB08CA284,TRN-C2AA25AB18A709C0,U,pooled_joint_rl,rest_3954,1
REC-90BBA8F712AC9328,TRN-BB325A7DCFFF8A75,U,pooled_joint_rl,rest_3954,1
REC-90D92AF351BC3510,TRN-1BE948C727D7B1E3,U,pooled_joint_rl,rest_3954,1
REC-90F4C031319485CE,TRN-CF5A9FF1CA35AB8A,U,pooled_joint_rl,rest_3954,1
REC-91031F9CBED56C4C,TRN-6C8164E0507B73F6,U,pooled_joint_rl,rest_3954,1
REC-91069BA1FD14415C,TRN-EA4E141B385243D8,U,pooled_joint_rl,rest_3954,1
REC-910D3E5335F766DC,TRN-A12E3C95C090687E,U,pooled_joint_rl,rest_3954,1
REC-911490558DA4FA79,TRN-39B7F7ED31E37C89,U,pooled_joint_rl,rest_3954,1
REC-911864A22E0F7759,TRN-DBEF4375DC897B00,U,pooled_joint_rl,rest_3954,1
REC-911C2F4C54463C43,TRN-54B823C5CF1BC69F,U,pooled_joint_rl,rest_3954,1
REC-91355FCC990F8CF8,TRN-E48B47F1C8AF5824,U,pooled_joint_rl,rest_3954,1
REC-913B19215E023FF1,TRN-2D6EF2968F0AD07E,U,pooled_joint_rl,rest_3954,1
REC-915770DFAA6C5B94,TRN-323C95B085F3D4FA,U,pooled_joint_rl,rest_3954,1
REC-916184160358FFC4,TRN-DD2F31E4F8269FE7,U,pooled_joint_rl,rest_3954,1
REC-916303C1AADFCD2C,TRN-24B2594A5C27ABCF,U,pooled_joint_rl,rest_3954,1
REC-9177592F985811ED,TRN-FD48E5A724104279,U,pooled_joint_rl,rest_3954,1
REC-91980ECEA67F7207,TRN-D5611DEFB1EF2976,U,pooled_joint_rl,rest_3954,1
REC-91A49D74AE56AE63,TRN-2898A218BF319100,U,pooled_joint_rl,rest_3954,1
REC-91CB62DAA682246B,TRN-97CF52A86697C92A,U,pooled_joint_rl,rest_3954,1
REC-91D7B7BAD97528C8,TRN-F3DEA92ACD91E00B,U,pooled_joint_rl,rest_3954,1
REC-91D978B28101DC9D,TRN-DE1167D85C73EA92,U,pooled_joint_rl,rest_3954,1
REC-91F5F38BBB3D881F,TRN-03CEA5FAB3FFDA0C,U,pooled_joint_rl,rest_3954,1
REC-91F8BFA7ADC2A07F,TRN-8D8A4B48AEC91518,U,pooled_joint_rl,rest_3954,1
REC-9215BC24603DBD3D,TRN-5AB4C6ACEC8AAC22,U,pooled_joint_rl,rest_3954,1
REC-921FD1B7AF2BE7CD,TRN-ECD43A7BBCA55A3C,U,pooled_joint_rl,rest_3954,1
REC-922E9CC61392372D,TRN-D873828FA6B079DC,U,pooled_joint_rl,rest_3954,1
REC-9244A858A5EA718B,TRN-2A3278916430B90D,U,pooled_joint_rl,rest_3954,1
REC-924979C7F442D664,TRN-9A5F895268DB4F84,U,pooled_joint_rl,rest_3954,1
REC-9249898D877802F8,TRN-0AF054FEF88A0C04,U,pooled_joint_rl,rest_3954,1
REC-927949A9D1EE727D,TRN-7F122D1D0E9106BF,U,pooled_joint_rl,rest_3954,1
REC-927AE562156DC31C,TRN-88639D64CF4BABA3,U,pooled_joint_rl,rest_3954,1
REC-92907B5A65D40673,TRN-789B698725F56014,U,pooled_joint_rl,rest_3954,1
REC-92962689545530AD,TRN-AFC0BFF26A8E81D5,U,pooled_joint_rl,rest_3954,1
REC-9296D1AF61F409EC,TRN-167EDAC42280795B,U,pooled_joint_rl,rest_3954,1
REC-92A024A2C24F3670,TRN-99E6314730B7E285,U,pooled_joint_rl,rest_3954,1
REC-92EB78EF6EBDE990,TRN-4E6BF26D5CF72741,U,pooled_joint_rl,rest_3954,1
REC-92EFC383677B4792,TRN-7091D3B1B4422691,U,pooled_joint_rl,rest_3954,1
REC-9305839E2857B913,TRN-C352218B6A53EC1A,U,pooled_joint_rl,rest_3954,1
REC-9316352E055698CA,TRN-BADB3ED992A7BDEE,U,pooled_joint_rl,rest_3954,1
REC-931E12DCA9E7D32F,TRN-3E96791AB4A6A8CA,U,pooled_joint_rl,rest_3954,1
REC-9324F6D082F9B453,TRN-11BE8B93E840D030,U,pooled_joint_rl,rest_3954,1
REC-936EBDF010EE857F,TRN-D005B621F5BDEF50,U,pooled_joint_rl,rest_3954,1
