anon_record_id,anon_instance_id,routing_group,training_phase,source_subset,record_occurrence
REC-6E3CC0B1AF077E7F,TRN-B2F228421002D9F9,U,pooled_joint_rl,rest_3954,1
REC-6E5AA5378D2052A4,TRN-333D9527625EE02F,U,pooled_joint_rl,rest_3954,1
REC-6E6A7EF61635F3BF,TRN-F15617BF40FA6D60,C,pooled_joint_rl,initial_rl,1
REC-6E6C85D0CC5D5354,TRN-79E16AB6888011B1,U,pooled_joint_rl,rest_3954,1
REC-6E731131D56AB101,TRN-B8E11534492D48E2,U,pooled_joint_rl,rest_3954,1
REC-6E77918DBD3AFB23,TRN-1137EB2A247EDCC1,U,pooled_joint_rl,rest_3954,1
REC-6E857CD32D2A21B4,TRN-D349B459D248E69D,U,pooled_joint_rl,rest_3954,1
REC-6E86BC4D725024C6,TRN-B848BD299EE213A1,A,pooled_joint_rl,initial_rl,1
REC-6E8AA3075505F8BF,TRN-9E5EA483288EAB2D,U,pooled_joint_rl,rest_3954,1
REC-6E9E8EED80CF959D,TRN-5A012E08739C5042,C,pooled_joint_rl,initial_rl,1
REC-6EA01C93436C15D7,TRN-3BBA3762FF3801E0,U,pooled_joint_rl,rest_3954,1
REC-6EA92C49C34776D6,TRN-E01E9706D02982AC,C,pooled_joint_rl,initial_rl,1
REC-6EAB18A4FE22D51A,TRN-9E8109CD5B3682B0,C,pooled_joint_rl,initial_rl,1
REC-6EC11E20734EDD29,TRN-8881AEE1162F644E,U,pooled_joint_rl,rest_3954,1
REC-6EDB1C5E4CD2903A,TRN-39E9400D7A764D30,U,pooled_joint_rl,rest_3954,1
REC-6EECFB9AA230ADB1,TRN-43C455BC4AB02975,A,pooled_joint_rl,initial_rl,1
REC-6EF5E11D1BEA0984,TRN-BEB9AA52E938C236,U,pooled_joint_rl,rest_3954,1
REC-6F10C45B1BB38CA9,TRN-AFCE0CCA590CE341,U,pooled_joint_rl,rest_3954,1
REC-6F1D67008EC82A12,TRN-3CBD1E6FADC206F6,U,pooled_joint_rl,rest_3954,1
REC-6F293B9EC2BC8589,TRN-24294920380C55C8,U,pooled_joint_rl,rest_3954,1
REC-6F29A818ACCF3376,TRN-CB16F7A2F53089E4,U,pooled_joint_rl,rest_3954,1
REC-6F2D1513B582384C,TRN-BA18BCAFD79C5D99,C,pooled_joint_rl,initial_rl,1
REC-6F318596A87591F9,TRN-2E089A32ADA02A88,A,pooled_joint_rl,initial_rl,1
REC-6F3CF1F3E9B5C817,TRN-44A81D83A8B69F92,U,pooled_joint_rl,rest_3954,1
REC-6F53AF19487D3A95,TRN-12CC7397EAE871B4,U,pooled_joint_rl,rest_3954,1
REC-6F5DB587AEA6F2A4,TRN-B192C9D44F3FD432,U,pooled_joint_rl,rest_3954,1
REC-6F5E9B969EAC9F3A,TRN-EE8ED7AB3E97854B,C,pooled_joint_rl,initial_rl,1
REC-6F61A4988C3A80C1,TRN-D820335BDC534071,U,pooled_joint_rl,rest_3954,1
REC-6F69361A7A3D54CE,TRN-30AF688F54F6241A,U,pooled_joint_rl,rest_3954,1
REC-6F6A59E1E61F7BC3,TRN-C0E1DEBB818B6BBA,C,pooled_joint_rl,initial_rl,1
REC-6F6BA48634E68464,TRN-365AE059ABBA2FB1,U,pooled_joint_rl,rest_3954,1
REC-6F6E91DDB4C473F8,TRN-F8CFA4FA9A231F83,C,pooled_joint_rl,initial_rl,1
REC-6F7A457B8F0ECF92,TRN-B163B689D56D0F07,B,pooled_joint_rl,initial_rl,1
REC-6F7C0435E9A082F1,TRN-EC277BD454E54D33,U,pooled_joint_rl,rest_3954,1
REC-6F847623798397FF,TRN-6C188054FA4E285F,U,pooled_joint_rl,rest_3954,1
REC-6F86165B457EB561,TRN-A59B03D8C2A5F2B3,C,pooled_joint_rl,initial_rl,1
REC-6F98D51B465E35B6,TRN-1B50829715A076C3,B,pooled_joint_rl,initial_rl,1
REC-6FAE22D377E8ED07,TRN-D2DBEAEC99997FA6,U,pooled_joint_rl,rest_3954,1
REC-6FB134DF48152B0E,TRN-11911801FE3FFBC5,U,pooled_joint_rl,rest_3954,1
REC-6FB768AEA731A72A,TRN-0CB3F34202D600C7,C,pooled_joint_rl,initial_rl,1
REC-6FC62A6D5655C3C1,TRN-221D2EFF8A1CF70D,U,pooled_joint_rl,rest_3954,1
REC-6FC90EEBD5FF4138,TRN-47D057257B51EC56,A,pooled_joint_rl,initial_rl,1
REC-6FDE6D3A03F5D3E6,TRN-75F160A7B6DFB096,C,pooled_joint_rl,initial_rl,1
REC-7004D55371DD102C,TRN-DAE76DD21EBF61AC,U,pooled_joint_rl,rest_3954,1
REC-70073702CDCDEA2A,TRN-EB611F4D9DABC500,U,pooled_joint_rl,rest_3954,1
REC-700C109309AF2EF0,TRN-61B0307918561945,U,pooled_joint_rl,rest_3954,1
REC-700D9B206B2D648B,TRN-DB6268113FFA7858,U,pooled_joint_rl,rest_3954,1
REC-701E95CD84A477DE,TRN-59FF20DAA2282BFC,U,pooled_joint_rl,rest_3954,1
REC-7020F999366348DE,TRN-8BCC45D2DE99A72C,U,pooled_joint_rl,rest_3954,1
REC-7024F52E29958A1A,TRN-7474499CF6FFD558,B,pooled_joint_rl,initial_rl,1
REC-702F4222679574D1,TRN-AF04C3DCB0478548,U,pooled_joint_rl,rest_3954,1
REC-703B116404861BE4,TRN-D4127196B29D5490,U,pooled_joint_rl,rest_3954,1
REC-7054C0C9631E8D95,TRN-716AB8ADCAE63E2F,U,pooled_joint_rl,rest_3954,1
REC-706A20698E6819D0,TRN-7B0B2873B62434B8,C,pooled_joint_rl,initial_rl,1
REC-706CE8244F8F659C,TRN-AE10FE68A1D66445,C,pooled_joint_rl,initial_rl,1
REC-707A2C355EE6B45D,TRN-27DD33B231383091,U,pooled_joint_rl,rest_3954,1
REC-7086032F778E4320,TRN-5139C95014DAE9F1,U,pooled_joint_rl,rest_3954,1
REC-708891998D465226,TRN-24DFC4806F642FF6,U,pooled_joint_rl,rest_3954,1
REC-708C3DB29877A839,TRN-0CE1296F8313B301,U,pooled_joint_rl,rest_3954,1
REC-709037A9547D3A10,TRN-BBA5A48932E751EA,U,pooled_joint_rl,rest_3954,1
REC-70998B3E62AE5849,TRN-2A7AB886BE10B0B0,U,pooled_joint_rl,rest_3954,1
REC-7099B29F0B13944A,TRN-5C0861529237DF3E,C,pooled_joint_rl,initial_rl,1
REC-709E41DEA5B2534D,TRN-C08C2280950ACE6C,U,pooled_joint_rl,rest_3954,1
REC-70A5A9D3427A4F42,TRN-33034774C9522490,U,pooled_joint_rl,rest_3954,1
REC-70BB54E2388DE638,TRN-80B0B7C2FC850153,U,pooled_joint_rl,rest_3954,1
REC-70C85FA911C91A1C,TRN-25425B00D8F21FD8,U,pooled_joint_rl,rest_3954,1
REC-70CFE76C0069B40E,TRN-3312042D873F846B,A,pooled_joint_rl,initial_rl,1
REC-70D5CAEBD32FA4A3,TRN-9884C1C6F2EEBEB0,U,pooled_joint_rl,rest_3954,1
REC-70E8B998E33ED9F2,TRN-2408C530D83815E0,U,pooled_joint_rl,rest_3954,1
REC-70EC1CC0EC338C8A,TRN-0F844742DD1BAE64,C,pooled_joint_rl,initial_rl,1
REC-70F4B518BFA6C7D9,TRN-3F157EEE84D77967,U,pooled_joint_rl,rest_3954,1
REC-7102761E9BCD88DE,TRN-075B647775B7FBA0,C,pooled_joint_rl,initial_rl,1
REC-710A0B8141B5DBF7,TRN-0F2973D73D81CB45,C,pooled_joint_rl,initial_rl,1
REC-710C98BF93595001,TRN-2B7FA6C19C6F842E,C,pooled_joint_rl,initial_rl,1
REC-711CB7E5D1971291,TRN-87771816DCB6E271,U,pooled_joint_rl,rest_3954,1
REC-712350B555C3FD69,TRN-344D6781E5F15AD2,U,pooled_joint_rl,rest_3954,1
REC-7127162EDE907BE0,TRN-F8B02CD09219C391,B,pooled_joint_rl,initial_rl,1
REC-71288EA1DB360B15,TRN-51E466A388C70C9E,C,pooled_joint_rl,initial_rl,1
REC-712E09A614609907,TRN-F49147427B50A479,U,pooled_joint_rl,rest_3954,1
REC-713721DCD4DBB9DF,TRN-D741A4E30BB5A828,C,pooled_joint_rl,initial_rl,1
REC-7138DD87882F1D34,TRN-707458714B8F7C71,C,pooled_joint_rl,initial_rl,1
REC-7144D424130359C5,TRN-4B53C2790E84B7A3,C,pooled_joint_rl,initial_rl,1
REC-7155D95F018CA5BA,TRN-4FFEBA78870A263B,U,pooled_joint_rl,rest_3954,1
REC-715B79825A6CEFE6,TRN-A6F864D8970CAF41,B,pooled_joint_rl,initial_rl,1
REC-7162BEEDF446EE38,TRN-73819D87010401AB,C,pooled_joint_rl,initial_rl,1
REC-716304449242D401,TRN-7189370A7664BFD8,C,pooled_joint_rl,initial_rl,1
REC-717C3D9543EE668B,TRN-D2B4BBE37738E9C9,C,pooled_joint_rl,initial_rl,1
REC-717C84C58B23B6D7,TRN-45D64110096836EE,C,pooled_joint_rl,initial_rl,1
REC-7181AA2B5B00D378,TRN-794F33872397BAEF,U,pooled_joint_rl,rest_3954,1
REC-7181AB2AF45704FA,TRN-CDA531E2E77044CB,A,pooled_joint_rl,initial_rl,1
REC-7184CD6E983837C2,TRN-8B79502A9E15C240,U,pooled_joint_rl,rest_3954,1
REC-718BE26BE9C2098E,TRN-10AAFEEE77A67B06,U,pooled_joint_rl,rest_3954,1
REC-718D41CE01C2F39C,TRN-F96D39D86529D361,C,pooled_joint_rl,initial_rl,1
REC-719664FCF431602C,TRN-C0ABB6637A2D5860,U,pooled_joint_rl,rest_3954,1
REC-71A1CF1EB408C57D,TRN-52FF0296B178890D,C,pooled_joint_rl,initial_rl,1
REC-71A218D7A84BC8CA,TRN-8FF0DE986EE3CC97,U,pooled_joint_rl,rest_3954,1
REC-71ABEC677BCCC217,TRN-5096ED9961A1536B,U,pooled_joint_rl,rest_3954,1
REC-71B7242B8CF25739,TRN-27AD7CE108EF1905,U,pooled_joint_rl,rest_3954,1
REC-71BF049CA1C52D1C,TRN-B9D0C54B9DFE8596,U,pooled_joint_rl,rest_3954,1
REC-71D72DC5661EBE0A,TRN-3B858BB0BC0C4F18,A,pooled_joint_rl,initial_rl,1
REC-71E4F4A36A8310BD,TRN-2070522276D8FEF5,C,pooled_joint_rl,initial_rl,1
REC-71F7795FC3371275,TRN-D9BB2FAAA9221726,U,pooled_joint_rl,rest_3954,1
REC-71F7FDEF2C00FBF1,TRN-0421E9C22F94C0C1,U,pooled_joint_rl,rest_3954,1
REC-7212692C0DFA8B95,TRN-EC4603AEFCF07900,U,pooled_joint_rl,rest_3954,1
REC-72175BCB754AF48C,TRN-1310267D692CF280,U,pooled_joint_rl,rest_3954,1
REC-7220B0A8B12D8CC1,TRN-87C2C832FD3C4395,C,pooled_joint_rl,initial_rl,1
REC-723064892513161C,TRN-15D8B69793F1A602,U,pooled_joint_rl,rest_3954,1
REC-72497E932A6E2536,TRN-25F5E2DDA1371AA2,A,pooled_joint_rl,initial_rl,1
REC-7251EBD7ECF5D501,TRN-88FD0C9F83764CA3,C,pooled_joint_rl,initial_rl,1
REC-72541931B25F9A6B,TRN-F3F5D1352618497E,U,pooled_joint_rl,rest_3954,1
REC-72571A9BE5012646,TRN-5FF18DD81F89C549,U,pooled_joint_rl,rest_3954,1
REC-7257B943756FC2B3,TRN-A447F33C780D4FA0,U,pooled_joint_rl,rest_3954,1
REC-725B5B2CB5212B09,TRN-6BEC3DFAD8921F85,U,pooled_joint_rl,rest_3954,1
REC-7264E9CC736260EB,TRN-57C5CA5A3F7A56EE,U,pooled_joint_rl,rest_3954,1
REC-726A57D5678B07C5,TRN-95FDC887C790BE7A,U,pooled_joint_rl,rest_3954,1
REC-726B899E6D97C772,TRN-8F593D01B84F0902,B,pooled_joint_rl,initial_rl,1
REC-726CCE7510131705,TRN-5C6188A6928B87C0,U,pooled_joint_rl,rest_3954,1
REC-7271D20701DE0030,TRN-5A840AF7EFCC1182,U,pooled_joint_rl,rest_3954,1
REC-72802A2A1D7B4137,TRN-6A11C8C23B78B37A,U,pooled_joint_rl,rest_3954,1
REC-7282FF796A5986D1,TRN-5D7A33A31D391A2B,U,pooled_joint_rl,rest_3954,1
REC-72895E7899E1CCF9,TRN-9C01B39352B87729,U,pooled_joint_rl,rest_3954,1
REC-729B7B7D0133FDFC,TRN-0676A3E655B08B1B,C,pooled_joint_rl,initial_rl,1
REC-729DC7288129EAFE,TRN-77B6A591B0A4DFC2,B,pooled_joint_rl,initial_rl,1
REC-729FDC8B32BB2274,TRN-0DA1582955C82163,U,pooled_joint_rl,rest_3954,1
REC-72A216D2804E4DE2,TRN-F78D94BA779EC2A2,U,pooled_joint_rl,rest_3954,1
REC-72A4EA6CBCDDFC29,TRN-6BA3C093760E33ED,U,pooled_joint_rl,rest_3954,1
REC-72B05508A1E8882A,TRN-954C0999B8449F7A,U,pooled_joint_rl,rest_3954,1
REC-72B69D3D9E57DCBA,TRN-4B88766007C7A39A,U,pooled_joint_rl,rest_3954,1
REC-72BEBA10830E827F,TRN-F07C837CED801DF3,A,pooled_joint_rl,initial_rl,1
REC-72CBC929110D89A5,TRN-DB73559EB7C22624,C,pooled_joint_rl,initial_rl,1
REC-72DD0E1FAA16B9BB,TRN-627A2B30251B2B9B,U,pooled_joint_rl,rest_3954,1
REC-72E49C011E03CF1E,TRN-A4615DF6D404E13D,U,pooled_joint_rl,rest_3954,1
REC-72E65A1AAAA87413,TRN-834BD5A2C1AA19A4,U,pooled_joint_rl,rest_3954,1
REC-72FB6533B4C91F21,TRN-22A5683B7D25AC74,U,pooled_joint_rl,rest_3954,1
REC-7301F4C742485DE0,TRN-BA0D89200718B621,U,pooled_joint_rl,rest_3954,1
REC-7302E297511173D0,TRN-4B8D02B70FB3AE5B,U,pooled_joint_rl,rest_3954,1
REC-730455608E19D804,TRN-58DCF7F26818A7F4,U,pooled_joint_rl,rest_3954,1
REC-7312CA80692A4120,TRN-AC4EF1518E3925C1,U,pooled_joint_rl,rest_3954,1
REC-7316586332813819,TRN-E64370E73C59932D,U,pooled_joint_rl,rest_3954,1
REC-731A8EFB41F658ED,TRN-9234C3B39F456913,A,pooled_joint_rl,initial_rl,1
REC-7331B20CA6233700,TRN-1EA8275B7F253B5C,C,pooled_joint_rl,initial_rl,1
REC-7334119315287036,TRN-7FA0485F555E432A,U,pooled_joint_rl,rest_3954,1
REC-73568A754871D3E4,TRN-3D0579BADDA4DB16,A,pooled_joint_rl,initial_rl,1
REC-735B1AB8EA78FDCE,TRN-8FA6DE55D9348EB7,U,pooled_joint_rl,rest_3954,1
REC-735B92F63566EE4C,TRN-7FB1E97BAFCAB0DC,C,pooled_joint_rl,initial_rl,1
REC-73679869E0739F5C,TRN-656DA18872DCF7FD,U,pooled_joint_rl,rest_3954,1
REC-73748819A0FF3C38,TRN-10860A3C056D4F26,C,pooled_joint_rl,initial_rl,1
REC-737D91CDF5BB9E0E,TRN-41D0E9FE6799D846,U,pooled_joint_rl,rest_3954,1
REC-73824CCEBB638A9E,TRN-D524413ACC254535,U,pooled_joint_rl,rest_3954,1
REC-73861065F640D2E3,TRN-E1433E360700FC40,A,pooled_joint_rl,initial_rl,1
REC-739052010377FE86,TRN-402F839A4685460D,U,pooled_joint_rl,rest_3954,1
REC-7390FAB429E78E75,TRN-16B8BB65D6418EFF,U,pooled_joint_rl,rest_3954,1
REC-73A0D99B9F59BC05,TRN-AD7C7DCA22A5318B,C,pooled_joint_rl,initial_rl,1
REC-73A2543CC0B0FC4E,TRN-5A2FB31D5D51EAC4,B,pooled_joint_rl,initial_rl,1
REC-73A8581B8A1C15E6,TRN-8777F957ABA0315F,U,pooled_joint_rl,rest_3954,1
REC-73B31D1A7AEDF008,TRN-4F3BF386BEDADE0D,U,pooled_joint_rl,rest_3954,1
REC-73C2EE6C2DDE8D6E,TRN-6A4CDF97FDE099B9,U,pooled_joint_rl,rest_3954,1
REC-73CCE8BB05BF96A0,TRN-70CCC9486C23BC8A,U,pooled_joint_rl,rest_3954,1
REC-73CFBDDF5C7D04A7,TRN-676C94DCADD0FFD2,U,pooled_joint_rl,rest_3954,1
REC-73D046BF94088733,TRN-E0B977CF68D18DF0,C,pooled_joint_rl,initial_rl,1
REC-73D5953FD0AF0F18,TRN-4938BBEAAC12D37D,U,pooled_joint_rl,rest_3954,1
REC-73D9666A051D39CF,TRN-B92B2A502220F004,A,pooled_joint_rl,initial_rl,1
REC-73D9F58770AA57E0,TRN-C275ED1122C98D4A,U,pooled_joint_rl,rest_3954,1
REC-73DBF8B74D88D43F,TRN-992B8FCE337AF181,U,pooled_joint_rl,rest_3954,1
REC-73E029594CC8DE84,TRN-0A220E70257700C3,U,pooled_joint_rl,rest_3954,1
REC-73E55FDA4768A092,TRN-5F7B4616C246DADA,U,pooled_joint_rl,rest_3954,1
REC-73F25D1B25989388,TRN-6F2C65855A13FBF2,B,pooled_joint_rl,initial_rl,1
REC-73FAB5FCE4015A25,TRN-0378B814F24440C5,C,pooled_joint_rl,initial_rl,1
REC-740E345C08D659DB,TRN-B88A2ECF6F9F87E2,U,pooled_joint_rl,rest_3954,1
REC-74165D9D8BFDC05F,TRN-6D755B8117DECA5C,U,pooled_joint_rl,rest_3954,1
REC-7429197403A06EBE,TRN-A0A2768EFF496A88,C,pooled_joint_rl,initial_rl,1
REC-74372C254C534A95,TRN-CE75CD17B4765595,U,pooled_joint_rl,rest_3954,1
REC-744168566E3E61DC,TRN-76219B3958694835,B,pooled_joint_rl,initial_rl,1
REC-744F5969840612E3,TRN-58B9F8F20AF6BFD4,U,pooled_joint_rl,rest_3954,1
REC-7460119EFF3D6D12,TRN-B7852FC8AD5531DC,U,pooled_joint_rl,rest_3954,1
REC-7465B9158F382117,TRN-6DC945A4EF2CAC83,U,pooled_joint_rl,rest_3954,1
REC-746823ADA928EE85,TRN-5365FAA3D9FA2464,U,pooled_joint_rl,rest_3954,1
REC-746944AD5A34D28C,TRN-F5381F5C1BD91418,A,pooled_joint_rl,initial_rl,1
REC-74826876E8EB8648,TRN-9C228C164D3CB84C,U,pooled_joint_rl,rest_3954,1
REC-748A83E15EDA9738,TRN-B711F9AA4356A22D,C,pooled_joint_rl,initial_rl,1
REC-748BC2C04E284A55,TRN-B7A49BD00F07D461,U,pooled_joint_rl,rest_3954,1
REC-74A5BB027C22CFCC,TRN-5D59AB9953B405C0,U,pooled_joint_rl,rest_3954,1
REC-74AFF9AE9DC1BB88,TRN-7F2448554A0D1DBE,U,pooled_joint_rl,rest_3954,1
REC-74B019C2FC2BE898,TRN-D68316F07AB7B3EF,C,pooled_joint_rl,initial_rl,1
REC-74B01A163F808E7F,TRN-E71F65E9F934806E,U,pooled_joint_rl,rest_3954,1
REC-74BBD5C6ADBD20BC,TRN-72EDD9B698D78D5F,C,pooled_joint_rl,initial_rl,1
REC-74C0C2A16BD9598C,TRN-5EA2760DC771BB0F,C,pooled_joint_rl,initial_rl,1
REC-74C52472CA30931D,TRN-F330FC97D37D9512,U,pooled_joint_rl,rest_3954,1
REC-74EE4FBDCB4990BE,TRN-89F54514B381B53E,C,pooled_joint_rl,initial_rl,1
REC-74FC75E50A3CC915,TRN-4142F37E08B5300F,U,pooled_joint_rl,rest_3954,1
REC-7500FC1A1CA1C302,TRN-A3592003608224E9,C,pooled_joint_rl,initial_rl,1
REC-75088C57E53B45DA,TRN-7A25A4E4BCD507C2,U,pooled_joint_rl,rest_3954,1
REC-75221FB8EBB00D2D,TRN-111626B6F62AFDD9,B,pooled_joint_rl,initial_rl,1
REC-7522F510B7198049,TRN-3E68A6240C0F6E1C,U,pooled_joint_rl,rest_3954,1
REC-75240666F5E8E269,TRN-3133097D6DE00DB0,U,pooled_joint_rl,rest_3954,1
REC-7554860E2E7AD493,TRN-5DDA197CA515F40D,C,pooled_joint_rl,initial_rl,1
REC-756AE1EC250CDBBC,TRN-828C5EE64E149390,U,pooled_joint_rl,rest_3954,1
REC-7577091F74F59857,TRN-58836A8B1FB0BF6C,U,pooled_joint_rl,rest_3954,1
REC-7578E5F394E4562A,TRN-6B079739E11258E2,B,pooled_joint_rl,initial_rl,1
REC-757ABF38E6BFCFBC,TRN-856E03258A43192B,U,pooled_joint_rl,rest_3954,1
REC-757B31DD6E00F60A,TRN-5670A5044A648692,A,pooled_joint_rl,initial_rl,1
REC-757CAB5AFBDF57BC,TRN-159B7C4B25319865,U,pooled_joint_rl,rest_3954,1
REC-75809E91A84B7053,TRN-D75DBF8DDD81B48C,U,pooled_joint_rl,rest_3954,1
REC-758E68F1324E1006,TRN-CC375883598DE3D9,C,pooled_joint_rl,initial_rl,1
REC-7595E95690293D61,TRN-E73A220D86F3DFC2,B,pooled_joint_rl,initial_rl,1
REC-75990CCA670DA405,TRN-F3FDF049DFFB75EF,U,pooled_joint_rl,rest_3954,1
REC-75B4F3B47838B009,TRN-20F98C2922E39BBE,U,pooled_joint_rl,rest_3954,1
REC-75BA767F8434E8C8,TRN-F2CCCDB41DE51F7F,C,pooled_joint_rl,initial_rl,1
REC-75C0BE42A77D912D,TRN-4FBB343ECD89882C,B,pooled_joint_rl,initial_rl,1
REC-75C481E116168ACE,TRN-7052508BA7494BD8,C,pooled_joint_rl,initial_rl,1
REC-75CE088052EB91D2,TRN-A7CD41C6138949E3,C,pooled_joint_rl,initial_rl,1
REC-75CF8AF56D40FA3B,TRN-35998C8B627C10B1,C,pooled_joint_rl,initial_rl,1
REC-75D11C3041CD7E0E,TRN-717BD21BB5147ABB,U,pooled_joint_rl,rest_3954,1
REC-75D8D8A2FC2E8929,TRN-2B75096A0762D722,U,pooled_joint_rl,rest_3954,1
REC-75E6C61273AE2C06,TRN-5084412AFECC2D65,A,pooled_joint_rl,initial_rl,1
REC-7606D8821EB11B62,TRN-F4D24DF3630AED66,U,pooled_joint_rl,rest_3954,1
REC-76128DCC82A8BC82,TRN-B493E2050EA615FF,A,pooled_joint_rl,initial_rl,1
REC-7623307C3DE303E6,TRN-7F2ABCC8A6F8044F,U,pooled_joint_rl,rest_3954,1
REC-762D299C88C780DB,TRN-ACD67A2103941F97,U,pooled_joint_rl,rest_3954,1
REC-763B233A23100460,TRN-56D9AAFB39D6ECDB,U,pooled_joint_rl,rest_3954,1
REC-764D0284629372D7,TRN-94349B2A9EFB7DD6,U,pooled_joint_rl,rest_3954,1
REC-76520B6D4CB05BB8,TRN-5FD3B6B07514B1F9,U,pooled_joint_rl,rest_3954,1
REC-76641E54724FD11C,TRN-EFBED22164410D0C,U,pooled_joint_rl,rest_3954,1
REC-7664F2AA294B02C9,TRN-863F0B23200E1E47,U,pooled_joint_rl,rest_3954,1
REC-76755CFF09B27161,TRN-793D2ACAAF6E35DD,U,pooled_joint_rl,rest_3954,1
REC-76890AC04BC37F4F,TRN-E41BF256C8CA596A,U,pooled_joint_rl,rest_3954,1
REC-76895F384DD1F8F4,TRN-737ECB13FA1C051E,U,pooled_joint_rl,rest_3954,1
REC-7694C710D49C5AD1,TRN-0C1F7EADDC4B2546,C,pooled_joint_rl,initial_rl,1
REC-76A48211BB681609,TRN-B34689D96594914C,U,pooled_joint_rl,rest_3954,1
REC-76ABCA91BD9C0AF4,TRN-48AA0490D9DBAC44,C,pooled_joint_rl,initial_rl,1
REC-76B46BCFF532C66C,TRN-40E03B7505258FE5,U,pooled_joint_rl,rest_3954,1
REC-76B5033263DF6801,TRN-E1660BF58FF99CD1,C,pooled_joint_rl,initial_rl,1
REC-76BDD88302B7F7D9,TRN-EC5D5E777C8F8A84,C,pooled_joint_rl,initial_rl,1
REC-76C2C526E522779F,TRN-4902D6D34D19D1B0,C,pooled_joint_rl,initial_rl,1
REC-76C433B7AC7A1372,TRN-ACE943A4D1752A72,U,pooled_joint_rl,rest_3954,1
REC-76C8E07F23FAC995,TRN-978F7A9946E1C30A,U,pooled_joint_rl,rest_3954,1
REC-76D4E67E422A144B,TRN-BCF3925BA1984ACC,U,pooled_joint_rl,rest_3954,1
REC-76DEDDAA687412FE,TRN-49C554BAA3313FA0,U,pooled_joint_rl,rest_3954,1
REC-76E66A9F5DA8E879,TRN-B9A69A635954941D,U,pooled_joint_rl,rest_3954,1
REC-76E70FC0F66CBCBF,TRN-8D7A04200A548177,C,pooled_joint_rl,initial_rl,1
REC-76F2114428BDA19C,TRN-A8FB0426DE1ADC86,C,pooled_joint_rl,initial_rl,1
REC-76FDC6D3E4E4E4AF,TRN-25F22772A3871DB2,C,pooled_joint_rl,initial_rl,1
REC-77106524CBE2F4D7,TRN-0AD8741FAF1D0D15,U,pooled_joint_rl,rest_3954,1
REC-771A8CD9B76E92AB,TRN-7AF4A3D56C183C1F,U,pooled_joint_rl,rest_3954,1
REC-7724C710CD57E03A,TRN-390C200A428ADD3E,B,pooled_joint_rl,initial_rl,1
REC-77256ACFB9C7567A,TRN-A75C12E2137A8216,C,pooled_joint_rl,initial_rl,1
REC-7728BADD8F8A34AF,TRN-DB9680E89FF598ED,U,pooled_joint_rl,rest_3954,1
REC-773A8B437BA58AE3,TRN-61D46FC96FD212B3,U,pooled_joint_rl,rest_3954,1
REC-773B8F1C571526B3,TRN-3772D8D4D0B149FD,U,pooled_joint_rl,rest_3954,1
REC-7744611EF7B11C18,TRN-216BF59809158C21,U,pooled_joint_rl,rest_3954,1
REC-7746D87C49785359,TRN-EB6A49AFBD35DA89,U,pooled_joint_rl,rest_3954,1
REC-774E77A9148D4FA9,TRN-D412D38F359B853F,C,pooled_joint_rl,initial_rl,1
REC-7760C74119B68312,TRN-9C2359987AB441AE,C,pooled_joint_rl,initial_rl,1
REC-7761966564676E7C,TRN-D591BD1B82D27CE2,U,pooled_joint_rl,rest_3954,1
REC-777E1E7B17AF53D8,TRN-EB5B82FF9F5F1384,U,pooled_joint_rl,rest_3954,1
REC-77813E2374632C6E,TRN-41DF23D2B4A009BA,U,pooled_joint_rl,rest_3954,1
REC-7782565D961C45FE,TRN-44444E8E02AD6E3A,A,pooled_joint_rl,initial_rl,1
REC-778946198A0C49F3,TRN-2DB3E560A59A9C60,B,pooled_joint_rl,initial_rl,1
REC-77897E668858235C,TRN-774899E210BA0256,C,pooled_joint_rl,initial_rl,1
REC-778A122996B6462F,TRN-8EC0B3EE2C9FAFBF,U,pooled_joint_rl,rest_3954,1
REC-778F753A5501C458,TRN-772F1B2E21E094BC,B,pooled_joint_rl,initial_rl,1
REC-779D05047F32BA74,TRN-FEEC082988FA750D,U,pooled_joint_rl,rest_3954,1
REC-77A6464AE345EFBF,TRN-61EF34455AA8D226,U,pooled_joint_rl,rest_3954,1
REC-77A6A1804C5C5321,TRN-0A18CAB0460D0B68,U,pooled_joint_rl,rest_3954,1
REC-77ABD2EFBC0A7A91,TRN-B53CCD148BAC5EB0,U,pooled_joint_rl,rest_3954,1
REC-77B394BB14F734CC,TRN-F87E51F750777E49,U,pooled_joint_rl,rest_3954,1
REC-77B82C019733438C,TRN-BC1832F4F6747A22,C,pooled_joint_rl,initial_rl,1
REC-77F79124B9C10545,TRN-11B32446569FE25C,C,pooled_joint_rl,initial_rl,1
REC-77FB032370F2F8A2,TRN-3C3E68272012F9C4,U,pooled_joint_rl,rest_3954,1
REC-780148C3C8763D2A,TRN-B13E04946A4CA9FA,U,pooled_joint_rl,rest_3954,1
REC-782BE98058C93745,TRN-F897B8F9312E8500,C,pooled_joint_rl,initial_rl,1
REC-78406ADCF7660E1E,TRN-A318182F8CB05677,U,pooled_joint_rl,rest_3954,1
REC-7849841B2C5B1FAE,TRN-F45D8B5C0FA781BC,C,pooled_joint_rl,initial_rl,1
REC-784FDFB8B1E824BC,TRN-F567400DC7B64DE3,U,pooled_joint_rl,rest_3954,1
REC-78597948BBA82E7A,TRN-3353EFE69F2C370D,A,pooled_joint_rl,initial_rl,1
REC-78629EE9BBD28491,TRN-33087060E3BC9A2E,C,pooled_joint_rl,initial_rl,1
